"Year","Domain","Measure","FIPS","County","State","Value"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17055","Franklin","IL","38.45"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17057","Fulton","IL","39.6"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17059","Gallatin","IL","37.650000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17061","Greene","IL","40.650000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17063","Grundy","IL","43.400000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17065","Hamilton","IL","40.05"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17067","Hancock","IL","37.95"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17069","Hardin","IL","40.55"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17071","Henderson","IL","42.9"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17073","Henry","IL","41.400000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17075","Iroquois","IL","41.05"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17077","Jackson","IL","40"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17079","Jasper","IL","40.599999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17081","Jefferson","IL","39.7"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17083","Jersey","IL","42.599999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17085","Jo Daviess","IL","43.400000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17087","Johnson","IL","40.75"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17089","Kane","IL","38.75"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17091","Kankakee","IL","40.05"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17093","Kendall","IL","45.05"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17095","Knox","IL","39.8"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17097","Lake","IL","37.400000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17099","Lasalle","IL","39.7"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17101","Lawrence","IL","39.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17103","Lee","IL","40.9"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17105","Livingston","IL","38.599999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17107","Logan","IL","43"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17109","Mcdonough","IL","41.7"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17111","Mchenry","IL","42.8"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17113","Mclean","IL","41.15"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17115","Macon","IL","40.349999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17117","Macoupin","IL","40.9"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17119","Madison","IL","40.099999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17121","Marion","IL","40.6"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17123","Marshall","IL","41.45"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17125","Mason","IL","41"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17127","Massac","IL","40.45"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17129","Menard","IL","44.099999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17131","Mercer","IL","41.1"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17133","Monroe","IL","45.849999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17135","Montgomery","IL","40.25"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17137","Morgan","IL","41.6"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17139","Moultrie","IL","40.95"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17141","Ogle","IL","39.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17143","Peoria","IL","44.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17145","Perry","IL","39.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17147","Piatt","IL","44.2"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17149","Pike","IL","40.65"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17151","Pope","IL","38.2"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17153","Pulaski","IL","35.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17155","Putnam","IL","42.3"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17157","Randolph","IL","37.3"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17159","Richland","IL","41.55"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17161","Rock Island","IL","44.650000000000006"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17163","St. Clair","IL","43.1"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17165","Saline","IL","38.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17167","Sangamon","IL","44.65"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17169","Schuyler","IL","40.6"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17171","Scott","IL","41.5"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17173","Shelby","IL","40.9"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17175","Stark","IL","41.2"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17177","Stephenson","IL","41.15"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17179","Tazewell","IL","44.849999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17181","Union","IL","39.65"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17183","Vermilion","IL","38.45"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17185","Wabash","IL","40.3"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17187","Warren","IL","41.2"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17189","Washington","IL","42.7"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17191","Wayne","IL","40.05"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17193","White","IL","39.099999999999994"
"2020","Health Care Access and Quality","Percent current on preventive services (65+)","17195","Whiteside","IL","43.7"
